#Name Ra Dec Flux[V] maj_ax min_ax
NGC6573 273.41249999999997 -22.13 -- -- --
NGC6574 272.96352708333336 14.981874166666667 -- 1.163 0.814
NGC6575 272.7394525 31.1161575 -- 0.967 0.696
NGC6576 272.95001375 21.428295555555557 -- 0.46 0.442
NGC6577 273.0051041666666 21.463466666666665 -- 0.777 0.699
NGC6578 274.0688208333333 -20.450741666666666 -- 0.17081167 0.1623985
NGC6579 273.13254166666667 21.420694444444447 -- 1.659 1.445
NGC6580 273.1403383333333 21.42619638888889 -- 1.12 0.784
NGC6581 273.07671 25.662339999999997 -- 0.517 0.496
NGC6582 272.75791666666663 49.911944444444444 -- 0.81 0.81
NGC6583 273.96208333333334 -22.143055555555556 10.0 5.5 5.5
NGC6584 274.6566666666667 -52.21577777777778 8.17 7.9 7.9
NGC6585 273.0909145833333 39.633044166666664 -- 1.417 0.34
NGC6586 273.41027375 21.09028 -- 0.85 0.459
NGC6587 273.4620958333333 18.82533888888889 -- 0.953 0.801
NGC6588 275.1375 -63.80833333333333 -- -- --
NGC6589 274.21 -19.89 -- -- --
NGC6590 274.275 -19.865 -- -- --
NGC6591 273.4916666666667 21.043333333333337 -- 0.54 0.21
NGC6592 272.4613029166666 61.42198972222222 -- 0.48 0.422
NGC6593 273.51472625 22.283797500000002 -- 0.747 0.523
NGC6594 272.52290541666673 61.133451944444445 -- 0.557 0.323
NGC6595 274.2666666666667 -19.865000000000002 -- -- --
NGC6596 274.375 -16.65 -- 10.0 10.0
NGC6597 272.8062458333333 61.180625 -- 0.447 0.313
NGC6598 272.23342875 69.06796583333333 -- 0.79 0.6
NGC6599 273.9290629166667 24.91242388888889 12.82 0.953 0.763
NGC6601 272.9346966666667 61.45325666666667 -- 0.487 0.321
NGC6602 274.1428829166667 25.04394138888889 -- 0.793 0.587
NGC6603 274.6158333333334 -18.40888888888889 11.1 6.0 6.0
NGC6604 274.5125 -12.241666666666667 -- -- --
NGC6605 274.24833333333333 -15.011111111111111 6.0 -- --
NGC6606 273.67332458333334 43.26869555555555 -- 0.823 0.593
NGC6607 273.0613416666667 61.33281666666667 -- 0.293 0.252
NGC6608 273.12023750000003 61.298088888888884 -- 0.673 0.121
NGC6609 273.1399695833333 61.331837500000006 -- 0.517 0.444
NGC6611 274.68791666666664 -13.791944444444445 -- 80.0 80.0
NGC6612 274.0451816666667 36.07848611111111 -- 0.463 0.371
NGC6613 274.9875 -17.088333333333335 -- 5.0 5.0
NGC6614 276.2800783333334 -63.248358333333336 -- 0.93 0.763
NGC6615 274.63943958333334 13.264998333333333 -- 0.923 0.739
NGC6616 274.4210704166667 22.238424166666668 -- 1.21 0.557
NGC6617 273.51064833333334 61.31956972222223 -- 0.38 0.258
NGC6618 275.1958333333333 -16.171666666666667 -- 1.63 1.63
NGC6619 274.7313854166667 23.655603888888887 -- 1.123 0.786
NGC6620 275.7257583333333 -26.821441666666665 13.3 0.083 0.083
NGC6621 273.2303166666667 68.36347222222221 -- 1.803 0.361
NGC6622 273.25087499999995 68.35344444444443 -- 0.95 0.83
NGC6623 274.92863875 23.70945083333333 -- 1.047 0.9
NGC6624 275.91879166666666 -30.361027777777778 -- 5.9 5.9
NGC6625 275.6958333333334 -11.955 9.0 15.4 15.4
NGC6626 276.1370416666666 -24.869833333333332 -- 11.2 11.2
NGC6627 275.66217083333333 15.697980555555556 -- 0.757 0.56
NGC6628 275.59129125 23.47860638888889 -- 1.083 0.693
NGC6629 276.4268920833333 -23.202930833333333 9.9 0.35 0.308
NGC6630 278.1464304166667 -63.29335472222222 13.97 0.597 0.382
NGC6631 276.78999999999996 -12.02888888888889 11.7 6.0 6.0
NGC6632 276.2629241666667 27.535256111111114 -- 1.453 0.785
NGC6633 276.845 6.614999999999999 -- 43.2 43.2
NGC6634 260.2083333333333 -35.78333333333333 -- -- --
NGC6635 276.90469583333334 14.819033333333334 -- 0.893 0.804
NGC6636 275.5117695833333 66.61663083333333 -- 1.267 0.279
NGC6637 277.84625 -32.348083333333335 -- 7.1 7.1
NGC6638 277.734375 -25.49641666666667 9.68 3.0 3.0
NGC6639 277.74583333333334 -13.155 -- -- --
NGC6640 277.0345870833333 34.30265138888888 -- 0.767 0.506
NGC6641 277.23899874999995 22.903063888888887 -- 0.77 0.554
NGC6642 277.9759583333333 -23.476138888888887 10.24 3.0 3.0
NGC6643 274.9432083333333 74.56839722222222 -- 2.113 1.141
NGC6644 278.144595 -25.128932777777777 -- 0.04547583 0.04537917
NGC6645 278.15791666666667 -16.918055555555558 8.5 14.5 14.5
NGC6646 277.4113320833333 39.865164722222225 -- 1.257 1.056
NGC6647 277.8666666666667 -17.34 8.0 -- --
NGC6649 278.3591666666667 -10.398888888888889 8.9 5.0 5.0
NGC6650 276.36670416666664 68.00588416666666 -- 0.613 0.54
NGC6651 276.08241541666666 71.60204583333332 -- 0.843 0.455
NGC6652 278.940125 -32.990722222222225 -- 3.5 3.5
NGC6653 281.1601641666667 -73.26333944444444 -- 1.02 0.857
NGC6654 276.03173791666666 73.18324222222223 -- 1.57 1.287
NGC6656 279.09975000000003 -23.90475 -- 24.0 24.0
NGC6657 278.25601708333335 34.06048361111111 -- 0.777 0.513
NGC6658 278.48180291666665 22.88826027777778 -- 1.25 0.3
NGC6659 278.53333333333336 23.598333333333333 -- -- --
NGC6660 278.6527604166667 22.909657499999998 -- 1.503 1.052
NGC6661 278.6527604166667 22.909657499999998 -- 1.503 1.052
NGC6662 278.5465533333333 32.064566388888885 -- 0.943 0.434
NGC6663 278.39027541666667 40.048924166666666 -- 0.557 0.468
NGC6664 279.125 -8.193888888888889 7.8 12.0 12.0
NGC6665 278.625 30.72053611111111 -- 0.737 0.442
NGC6667 277.6658958333333 67.98705277777778 -- 1.34 0.67
NGC6669 279.4779958333333 22.075722222222222 -- 0.603 0.41
NGC6670 278.3966666666667 59.88916666666667 -- -- --
NGC6671 279.35902166666665 26.417226111111113 -- 0.98 0.804
NGC6672 278.4344516666667 42.800978888888885 -- 0.277 0.199
NGC6673 281.2763266666667 -62.29721416666666 -- 1.683 0.909
NGC6674 279.6412041666666 25.375108333333333 -- 1.633 0.947
NGC6675 279.36032083333333 40.05770833333333 -- 1.117 0.826
NGC6676 278.2912091666667 66.95920166666667 -- 1.003 0.241
NGC6677 278.40060708333334 67.11061916666667 -- 0.8 0.336
NGC6679 278.37724583333335 67.13729666666667 -- 0.39 0.296
NGC6680 279.93321375 22.316295555555556 -- 0.637 0.42
NGC6681 280.80316666666664 -32.29211111111111 -- 7.8 7.8
NGC6682 279.91249999999997 -4.8 -- -- --
NGC6683 280.5541666666667 -6.2 9.4 3.0 3.0
NGC6684 282.2411491666667 -65.17342333333333 10.45 2.277 1.776
NGC6685 279.99427749999995 39.98180055555556 -- 0.697 0.502
NGC6686 280.02920750000004 40.137618055555556 -- 0.583 0.478
NGC6687 279.3421625 59.64301388888889 -- 0.583 0.502
NGC6688 280.1672866666667 36.28963638888889 -- 1.22 1.074
NGC6689 278.70935 70.52388888888889 -- 1.47 0.5
NGC6690 278.70935 70.52388888888889 -- 1.47 0.5
NGC6691 279.8010075 55.64177111111111 -- 0.863 0.742
NGC6692 280.42418583333335 34.84391111111111 -- 0.707 0.509
NGC6694 281.31708333333336 -9.386111111111111 8.87 7.1 7.1
NGC6695 280.67811125 40.366997777777776 13.493 0.883 0.406
NGC6696 280.02105458333335 59.333960833333336 -- 0.643 0.18
NGC6697 281.31242125 25.512605277777777 -- 0.923 0.683
NGC6698 282.01666666666665 -25.878333333333334 -- -- --
NGC6699 283.0085075 -57.320706388888894 12.0 1.13 1.085
NGC6700 281.51837083333334 32.27959722222222 -- 1.07 0.728
NGC6701 280.8017875 60.653369444444444 -- 1.067 0.619
NGC6702 281.73993125 45.70564027777778 13.05 1.133 0.861
NGC6703 281.8284025 45.55063166666666 11.34 1.407 1.379
NGC6704 282.6870833333333 -5.203055555555555 9.2 4.4 4.4
NGC6705 282.7658333333334 -6.271944444444444 5.8 8.9 8.9
NGC6706 284.21263375 -63.166309444444444 -- 1.207 0.386
NGC6707 283.8419091666667 -53.81832861111111 13.64 1.24 0.521
NGC6708 283.89855833333337 -53.72338888888889 12.93 0.667 0.613
NGC6709 282.83583333333337 10.33388888888889 6.7 16.8 16.8
NGC6710 282.6422529166667 26.838408055555554 -- 1.0 0.58
NGC6711 282.2537375 47.65806416666666 13.267 0.81 0.616
NGC6712 283.26800000000003 -8.705972222222222 -- 7.2 7.2
NGC6713 282.6855141666666 33.959675000000004 -- 0.46 0.322
NGC6715 283.763875 -30.47986111111111 -- 9.1 9.1
NGC6716 283.61583333333334 -19.888055555555557 7.5 11.9 11.9
NGC6717 283.7751666666667 -22.701472222222222 -- 3.9 3.9
NGC6718 285.36922 -66.11020777777777 -- 0.907 0.689
NGC6719 285.78103458333334 -68.58821555555555 -- 0.71 0.525
NGC6720 283.39623624999996 33.029134166666665 15.769 1.153 1.153
NGC6721 285.21172916666666 -57.75938055555556 12.04 1.01 0.848
NGC6722 285.91828125 -64.89447777777778 -- 1.867 0.411
NGC6723 284.888125 -36.63225 -- 11.0 11.0
NGC6724 284.1875 10.446388888888889 -- -- --
NGC6725 285.48588291666664 -53.863095 -- 1.82 0.437
NGC6726 285.4083333333333 -36.891666666666666 -- -- --
NGC6727 285.4083333333333 -36.891666666666666 -- -- --
NGC6728 284.715 -8.953055555555554 -- 15.4 15.4
NGC6729 285.4433333333333 -36.961111111111116 -- -- --
NGC6730 286.89007875000004 -68.91281416666668 -- 1.06 0.848
NGC6732 284.10012625 52.37762194444444 -- 0.677 0.555
NGC6733 286.54439583333334 -62.19690666666666 -- 1.02 0.775
NGC6734 286.80962791666667 -65.4618375 -- 0.8 0.736
NGC6735 285.155 0.4980555555555556 -- 12.6 12.6
NGC6736 286.87181125 -65.42868444444444 -- 0.583 0.467
NGC6737 285.58333333333337 -18.533333333333335 -- -- --
NGC6738 285.32500000000005 11.616666666666667 8.3 15.0 15.0
NGC6739 286.95310666666666 -61.36808166666667 -- 1.35 0.594
NGC6740 285.21048041666666 28.771233888888887 -- 0.727 0.567
NGC6741 285.65458333333333 0.44908333333333333 9.6 0.13 0.13
NGC6742 284.83345833333334 48.46534444444445 16.567 0.45 0.45
NGC6743 285.3 29.283333333333335 -- -- --
NGC6744 287.44222291666665 -63.85747138888889 8.25 17.38 10.96
NGC6745 285.4216333333333 40.74370555555556 -- 1.327 0.557
NGC6746 287.5925416666667 -61.969055555555556 -- 1.55 1.07
NGC6747 283.84042000000005 72.77144111111112 -- 0.52 0.426
NGC6749 286.31399999999996 1.9 12.4 4.2 4.2
NGC6750 285.15055958333335 59.16681722222222 -- 0.85 0.544
NGC6751 286.4814095833333 -5.992302222222222 15.48 0.4 0.36
NGC6752 287.717125 -59.98455555555556 -- 20.4 20.4
NGC6753 287.84847916666666 -57.049566666666664 11.04 2.75 2.4
NGC6754 287.857345 -50.642134444444444 -- 1.593 0.669
NGC6755 286.94208333333336 4.223888888888889 7.5 10.6 10.6
NGC6756 287.18083333333334 4.711111111111111 10.6 3.4 3.4
NGC6757 286.26409666666666 55.71515361111111 -- 2.3 0.598
NGC6758 288.4681895833333 -56.310026388888886 11.56 1.333 1.12
NGC6759 286.73791125 50.34787722222222 -- 0.763 0.489
NGC6760 287.80025 1.0304722222222222 9.78 4.8 4.8
NGC6761 288.7700791666667 -50.65685277777778 13.67 0.947 0.644
NGC6762 286.40451083333335 63.934086666666666 -- 0.8 0.336
NGC6763 286.40451083333335 63.934086666666666 -- 0.8 0.336
NGC6764 287.06834833333335 50.93319972222222 14.32 1.937 0.542
NGC6765 287.77732625000004 30.545465 -- 0.633 0.633
NGC6766 302.59851000000003 46.46100861111111 10.9 0.127 0.127
NGC6768 289.1359029166666 -40.209116388888894 -- 1.193 0.907
NGC6769 289.5941725 -60.50089666666667 11.75 2.57 1.86
NGC6770 289.65551666666664 -60.49646111111111 11.94 2.34 1.7
NGC6771 289.66449958333334 -60.54618722222222 12.52 2.57 0.6
NGC6772 288.6515541666667 -2.7069555555555556 -- 1.08 1.08
NGC6773 288.7625 4.881666666666667 -- -- --
NGC6774 289.0870833333333 -16.333055555555557 -- 78.2 78.2
NGC6775 289.2 0.9216666666666666 -- -- --
NGC6776 291.32978541666665 -63.86017583333334 11.99 1.09 0.785
NGC6778 289.6039758333334 -1.5964319444444446 12.721 0.1 0.43883
NGC6779 289.1482083333333 30.18347222222222 -- 7.1 7.1
NGC6780 290.7120758333333 -55.77587944444444 -- 0.71 0.54
NGC6781 289.61702083333336 6.538691666666667 11.8 1.767 1.767
NGC6782 290.99127583333336 -59.922486666666664 11.84 1.197 0.814
NGC6783 289.19837083333334 46.01728277777778 -- 0.513 0.452
NGC6784 291.6404166666667 -65.62333333333332 -- 1.23 0.602
NGC6786 287.72470000000004 73.41005555555556 -- 0.54 0.464
NGC6787 289.0440870833333 60.417568055555556 -- 0.587 0.516
NGC6788 291.707335 -54.95134916666667 -- 2.0 0.72
NGC6789 289.1715375 63.973305555555555 -- 0.56 0.392
NGC6790 290.7373870833333 1.5128891666666666 10.504 0.03666667 0.03560017
NGC6791 290.2208333333333 37.778055555555554 9.5 8.2 8.2
NGC6792 290.2391416666666 43.13238055555556 -- 1.46 0.847
NGC6793 290.81708333333336 22.15888888888889 -- 27.2 27.2
NGC6794 292.01618791666664 -38.918702499999995 -- 0.79 0.695
NGC6796 290.37838750000003 61.14483333333333 -- 1.48 0.474
NGC6797 292.2529166666667 -25.666666666666668 -- -- --
NGC6798 291.01319291666664 53.62482972222222 -- 1.073 0.601
NGC6799 293.06894208333335 -55.90785944444444 -- 1.077 0.775
NGC6800 291.6641666666667 25.008055555555554 -- 21.6 21.6
NGC6801 291.8991375 54.372905555555555 -- 0.933 0.523
NGC6802 292.65083333333337 20.261944444444445 8.8 3.34 3.34
NGC6803 292.8186775 10.056005555555556 11.616 0.093 0.093
NGC6804 292.89643875 9.225360555555556 13.4 0.05 0.968275
NGC6805 294.1904533333334 -37.55441833333333 -- 0.797 0.717
NGC6806 294.27102458333337 -42.2964225 -- 0.58 0.429
NGC6807 293.6397083333334 5.684027777777778 12.0 0.01550335 0.01549922
NGC6808 295.9747570833333 -70.6333325 12.59 1.11 0.666
NGC6809 294.99879166666665 -30.96475 6.49 19.0 19.0
NGC6810 295.89340749999997 -58.655608888888885 11.22 1.917 0.958
NGC6811 294.34000000000003 46.378055555555555 6.8 22.8 22.8
NGC6812 296.35095333333334 -55.346898888888894 -- 1.25 0.775
NGC6813 295.09208333333333 27.309444444444445 -- -- --
NGC6814 295.66910916666666 -10.323641111111112 14.21 2.797 2.629
NGC6816 296.00956625 -28.40064972222222 -- 1.183 0.876
NGC6817 294.34759833333334 62.38363722222222 -- 0.54 0.302
NGC6818 295.9917583333333 -14.153733333333333 9.3 0.4436667 0.4436667
NGC6819 295.32708333333335 40.19 7.3 11.4 11.4
NGC6820 295.616375 23.087430555555553 -- -- --
NGC6821 296.10022083333337 -6.833408333333333 -- 0.83 0.647
NGC6822 296.2341625 -14.797580555555555 8.1 13.8 12.88
NGC6823 295.7941666666666 23.32111111111111 7.1 3.58 3.58
NGC6824 295.919875 56.10944777777778 -- 1.53 1.102
NGC6825 295.4785591666667 64.07118638888889 -- 0.723 0.318
NGC6826 296.200625 50.52506916666667 9.359 0.663 0.584
NGC6827 297.22 21.213055555555556 -- 2.0 2.0
NGC6828 297.5708333333333 7.903333333333333 -- -- --
NGC6829 296.78148625000006 59.90703194444444 -- 1.26 0.403
NGC6830 297.71791666666667 23.101111111111113 7.9 8.4 8.4
NGC6831 296.98881625 59.89253444444444 -- 0.737 0.678
NGC6832 297.0625 59.42166666666667 -- -- --
NGC6833 297.4440279166667 48.9611425 -- 0.014641 0.01448193
NGC6834 298.05 29.398333333333333 7.8 6.0 6.0
NGC6835 298.63729166666667 -12.567583333333333 -- 2.63 0.65
NGC6836 298.66793333333334 -12.68731388888889 -- 0.493 0.405
NGC6837 298.275 11.695 -- 3.0 3.0
NGC6838 298.44370833333335 18.779194444444443 -- 7.2 7.2
NGC6839 298.63749999999993 17.938333333333333 -- 6.0 6.0
NGC6840 298.825 12.126666666666667 -- 6.0 6.0
NGC6841 299.45445166666667 -31.810678333333335 -- 1.103 1.037
NGC6842 298.75875 29.289444444444445 16.0 0.79 0.79
NGC6843 299.025 12.163333333333334 -- 5.0 5.0
NGC6844 300.7088058333334 -65.22988388888889 -- 0.82 0.787
NGC6845 300.24344916666666 -47.070143333333334 12.16 0.867 0.555
NGC6846 299.1120833333333 32.348888888888894 14.2 2.5 2.5
NGC6847 299.15416666666664 30.21333333333333 -- -- --
NGC6848 300.6966691666667 -56.090296111111115 -- 1.747 0.664
NGC6849 301.56507500000004 -40.19826805555555 -- 1.043 0.751
NGC6850 300.87540666666666 -54.84481527777778 13.07 1.013 0.669
NGC6851 300.89316125000005 -48.28454166666666 11.67 0.7 0.49
NGC6852 300.163375 1.7280336111111112 -- 0.467 0.467
NGC6853 299.9015129166667 22.721197777777775 14.089 6.7 6.7
NGC6854 301.4116666666667 -54.37561111111111 12.3 2.14 1.48
NGC6855 301.70797500000003 -56.38991111111111 -- 0.893 0.715
NGC6856 299.8208333333334 56.11666666666667 -- -- --
NGC6857 300.44879166666664 33.52594444444444 -- 1.7666667 1.7666667
NGC6858 300.73333333333335 11.258333333333333 -- 10.0 10.0
NGC6860 302.1953604166667 -61.099939444444445 13.53 0.867 0.555
NGC6861 301.83117500000003 -48.37026111111111 11.1 1.777 1.173
NGC6862 302.2285395833333 -56.39219666666666 -- 0.977 0.762
NGC6863 301.27916666666664 -3.5549999999999997 -- -- --
NGC6864 301.52017083333334 -21.922261111111112 8.26 2.383 2.145
NGC6865 301.4853091666667 -9.040906388888889 -- 0.663 0.517
NGC6866 300.98291666666665 44.158055555555556 7.6 12.5 12.5
NGC6867 302.6237341666667 -54.78348333333333 -- 1.263 0.379
NGC6868 302.4753416666666 -48.37951388888889 9.22 2.103 1.767
NGC6869 300.17672500000003 66.22756944444444 -- 1.08 1.058
NGC6870 302.5452829166667 -48.286992777777776 11.76 1.493 0.657
NGC6871 301.54791666666665 35.765 5.2 44.5 44.5
NGC6872 304.2350104166666 -70.768075 11.59 -- --
NGC6873 301.92083333333335 21.09 -- -- --
NGC6874 0.0 0.0 -- -- --
NGC6875 303.3020904166666 -46.161565555555555 11.78 1.24 0.769
NGC6876 304.57977500000004 -70.85883333333332 11.54 1.85 1.628
NGC6877 304.65007083333336 -70.85384722222221 12.61 1.38 0.602
NGC6878 303.471975 -44.526780555555554 12.42 1.117 0.893
NGC6879 302.61122083333333 16.922575555555557 12.54 0.083 0.083
NGC6880 304.8734204166667 -70.85977555555554 13.35 1.377 0.633
NGC6881 302.7185416666667 37.41177777777778 -- 0.071453 0.06723
NGC6882 302.95 26.816666666666666 14.1 -- --
NGC6883 302.82916666666665 35.83166666666666 8.0 -- --
NGC6884 302.59851000000003 46.46100861111111 10.9 0.127 0.127
NGC6885 303.00416666666666 26.47833333333333 8.1 15.0 15.0
NGC6886 303.17845875 19.989620000000002 11.719 0.09272633 0.0896555
NGC6887 304.3222908333334 -52.79664833333333 11.76 1.947 0.74
NGC6888 303.02916666666664 38.355 -- -- --
NGC6889 304.7215475 -53.95701805555556 -- 0.87 0.574
NGC6890 304.57544041666665 -44.806875 14.02 1.187 0.878
NGC6891 303.78684791666666 12.704328888888888 12.51 0.323 0.297
NGC6893 305.2067495833333 -48.239091944444446 11.45 1.843 1.106
NGC6894 304.09985416666666 30.564769444444444 -- 0.733 0.733
NGC6895 304.0333333333333 50.245 -- -- --
NGC6897 305.25532833333335 -12.2547 -- 0.687 0.453
NGC6898 305.28346 -12.358886666666667 -- 0.75 0.51
NGC6899 306.09267916666664 -50.43388722222222 -- 1.033 0.496
NGC6900 305.396205 -2.569184722222222 -- 0.52 0.426
NGC6901 305.58967750000005 6.429853333333334 -- 1.027 0.329
NGC6902 306.116945 -43.65344888888889 10.93 3.55 2.69
NGC6903 305.93686625 -19.32543972222222 -- 1.52 1.49
NGC6904 305.45833333333337 25.735 -- -- --
NGC6905 305.5957995833333 20.104523611111112 14.5 0.53 0.445
NGC6906 305.89137958333333 6.443646944444445 -- 1.323 0.582
NGC6907 306.27762500000006 -24.809166666666666 11.3 3.63 2.69
NGC6908 306.2776791666667 -24.80931388888889 -- 1.877 1.013
NGC6909 306.91221874999997 -47.02699 11.88 1.223 0.661
NGC6910 305.79583333333335 40.77166666666667 -- 10.7 10.7
NGC6911 304.9098325 66.72827638888889 -- 1.153 0.877
NGC6912 306.71696625 -18.617272222222223 -- 0.89 0.623
NGC6913 305.94166666666666 38.486666666666665 6.6 12.7 12.7
NGC6914 306.25 42.3 -- -- --
NGC6915 306.9419425 -3.0769583333333337 -- 0.863 0.691
NGC6916 305.8877541666667 58.344055555555556 -- 1.36 0.762
NGC6917 306.8681833333333 8.098120833333335 -- 0.973 0.701
NGC6918 307.6963108333333 -47.473669722222226 -- 0.63 0.479
NGC6919 307.9086825 -44.21639027777778 -- 0.8 0.64
NGC6920 310.9895320833333 -80.00088833333334 -- 1.35 1.107
NGC6921 307.12027416666666 25.723359444444444 12.897 1.09 0.436
NGC6922 307.47050958333335 -2.1911544444444444 -- 0.563 0.439
NGC6923 307.91274166666665 -30.83188527777778 12.09 1.627 0.911
NGC6924 308.3300204166666 -25.474413055555555 -- 0.51 0.408
NGC6925 308.5857091666667 -31.980873055555556 11.3 4.47 1.23
NGC6926 308.27545166666664 -2.0273605555555556 13.87 1.517 0.698
NGC6927 308.15911458333335 9.916324166666667 -- 0.403 0.202
NGC6928 308.20925833333337 9.926430555555555 -- 2.09 0.55
NGC6929 308.34035125 -2.037192777777778 -- 0.667 0.533
NGC6930 308.245 9.874444444444444 -- 1.2 0.5
NGC6931 308.4222416666667 -11.368908333333334 -- 0.99 0.337
NGC6932 310.5358083333333 -73.6193686111111 -- 1.16 0.626
NGC6934 308.547375 7.404472222222223 -- 5.9 5.9
NGC6935 309.58416166666666 -52.11052527777778 12.1 1.267 1.089
NGC6936 308.9846108333333 -25.27989388888889 -- 0.9 0.576
NGC6937 309.6910541666667 -52.14324722222222 13.81 0.783 0.611
NGC6938 308.6833333333333 22.21 -- -- --
NGC6939 307.9170833333333 60.653055555555554 -- 14.8 14.8
NGC6940 308.62583333333333 28.278055555555554 -- 30.0 30.0
NGC6941 309.09780875 -4.618734722222222 -- 0.993 0.775
NGC6942 310.15755 -54.30302972222222 12.1 1.557 1.183
NGC6943 311.1403925 -68.74765444444445 11.25 1.907 0.953
NGC6944 309.59936250000004 6.996512777777778 -- 0.757 0.59
NGC6945 309.752505 -4.972543888888889 -- 0.883 0.618
NGC6946 308.71805 60.15367777777777 -- 11.48 10.72
NGC6947 310.31291375 -32.48646222222222 -- 1.043 0.751
NGC6948 310.871465 -53.356629444444444 -- 1.113 0.557
NGC6949 308.7788208333333 64.80279027777777 -- 1.15 0.92
NGC6950 310.26666666666665 16.618333333333332 -- 15.0 15.0
NGC6951 309.308845 66.10556916666665 10.65 2.327 1.489
NGC6952 309.308845 66.10556916666665 10.65 2.327 1.489
NGC6954 311.0132516666667 3.209435555555556 -- 0.853 0.58
NGC6955 311.074925 2.5948808333333333 -- 0.563 0.473
NGC6956 310.97384874999995 12.511904444444445 -- 1.397 0.978
NGC6957 311.1980183333333 2.5811830555555555 -- 0.42 0.311
NGC6958 312.17752666666667 -37.99746555555556 11.42 1.323 1.085
NGC6959 311.7801716666667 0.4301741666666667 -- 0.63 0.29
NGC6960 311.4083333333333 30.708333333333332 -- -- --
NGC6961 311.79378583333335 0.36330388888888887 -- 0.373 0.321
NGC6962 311.82943750000004 0.32080888888888887 12.14 1.153 0.877
NGC6963 311.8303429166667 0.5093441666666667 -- -- --
NGC6964 311.8512591666667 0.3008252777777778 12.99 0.94 0.602
NGC6965 311.83486625000006 0.4840563888888889 -- 0.373 0.299
NGC6967 311.89206333333334 0.4116369444444445 12.8 0.823 0.461
NGC6968 312.13526333333334 -8.360180277777777 -- 0.93 0.744
NGC6969 312.1151125 7.739969444444444 13.52 0.967 0.329
NGC6970 313.0394170833333 -48.777791388888886 12.68 0.81 0.551
NGC6971 312.3490658333333 5.995590277777778 -- 0.623 0.486
NGC6972 312.49568666666664 9.899149166666666 -- 0.703 0.422
NGC6974 312.7679166666667 31.828055555555554 -- -- --
NGC6975 313.1084416666667 -5.772317222222222 -- 0.427 0.333
NGC6976 313.1084416666667 -5.772317222222222 -- 0.427 0.333
NGC6977 313.12375958333337 -5.746098055555556 -- 0.783 0.611
NGC6978 313.1476445833334 -5.711124166666667 -- 1.157 0.463
NGC6979 0.0 0.0 -- -- --
NGC6981 313.36541666666665 -12.537305555555555 8.96 5.9 5.9
NGC6982 314.32647499999996 -51.86229166666667 13.92 0.577 0.334
NGC6983 314.18087916666667 -43.98597222222222 -- 0.567 0.51
NGC6984 314.47494708333335 -51.870849444444445 12.65 0.777 0.699
NGC6985 311.26235833333334 -11.104077777777777 -- 0.933 0.411
NGC6986 314.12773416666664 -18.566524722222223 -- 0.707 0.481
NGC6987 314.54324166666663 -48.63028166666667 -- 0.85 0.816
NGC6988 313.95390208333333 10.507815833333334 -- 0.383 0.33
NGC6989 313.4916666666667 45.24 -- -- --
NGC6990 314.98707791666664 -55.56178277777777 -- 0.74 0.326
NGC6991 313.6208333333333 47.4 -- 66.6 66.6
NGC6992 314.07916666666665 31.743333333333332 -- -- --
NGC6993 313.47511208333333 -25.472532777777776 -- 0.69 0.607
NGC6994 314.75 -12.633333333333333 -- -- --
NGC6995 314.25 31.216666666666665 -- -- --
NGC6996 314.10416666666663 45.47 -- 16.0 16.0
NGC6997 314.1279166666667 44.64 10.0 12.1 12.1
NGC6998 315.4071333333333 -28.03176388888889 15.6 0.543 0.489
NGC6999 315.49803999999995 -28.05878888888889 -- 0.657 0.473
NGC7000 314.6958333333333 44.33 -- -- --
NGC7001 315.28227791666666 0.19517416666666665 -- 0.953 0.744
NGC7002 315.93682333333334 -49.02972027777778 -- 0.923 0.757
NGC7003 315.17675833333334 17.804991666666666 -- 0.703 0.492
NGC7004 316.00926416666664 -49.11425416666667 -- 0.787 0.362
NGC7006 315.37277083333333 16.18791388888889 10.46 1.107 1.018
NGC7007 316.36630833333334 -52.551988611111106 12.04 1.187 0.759
NGC7008 315.13674 54.54316 -- 1.427 1.427
NGC7009 316.0450645833333 -11.363494444444443 12.07 0.707 0.523
NGC7010 316.1645975 -12.338345 -- 0.933 0.541
NGC7011 315.45416666666665 47.35333333333333 -- -- --
NGC7012 316.68964875 -44.81466472222222 -- 0.97 0.795
NGC7013 315.8898741666667 29.897479444444443 -- 1.87 0.935
NGC7014 316.96729916666663 -47.17897083333333 12.25 0.93 0.874
NGC7015 316.4056279166667 11.41413 -- 0.767 0.705
NGC7016 316.8178154166667 -25.46904083333333 -- 0.587 0.551
NGC7017 316.83666666666664 -25.4875 -- 0.85 0.6
NGC7018 316.8570833333333 -25.429444444444446 16.8 0.912 0.63
NGC7019 316.6071783333333 -24.412746666666663 -- 0.587 0.293
NGC7020 317.8335216666666 -64.02528083333333 11.48 1.51 0.725
NGC7021 317.8335216666666 -64.02528083333333 11.48 1.51 0.725
NGC7022 317.39683249999996 -49.30363361111111 -- 0.813 0.569
NGC7023 315.40374999999995 68.16333333333334 -- -- --
NGC7024 316.525 41.498333333333335 -- 9.0 9.0
NGC7025 316.9472516666667 16.335895555555556 -- 1.747 0.873
NGC7026 316.57738458333336 47.85188166666667 15.1 0.59 0.378
NGC7027 316.75654958333337 42.236241944444444 8.831 0.19885333 0.18750334
NGC7029 317.9667845833333 -49.28369194444444 11.81 1.6 0.96
NGC7030 317.80548791666666 -20.486916944444445 -- 0.53 0.488
