#Name Ra Dec Flux[V] maj_ax min_ax
IC1592 13.362620811290002 5.770323930229999 -- 0.383 0.345
IC1594 13.43893355765 -47.64756179791 -- 0.713 0.257
IC1595 13.446089917449997 -45.18673493908 -- 0.24 0.192
IC1596 13.678429166666671 21.522647222222215 -- 0.637 0.306
IC1597 13.383812499999998 -58.107122222222216 -- 0.58 0.22
IC1598 13.67413586581 5.773854567309999 -- 0.657 0.328
IC1599 13.636702055529998 -23.49493304107 -- 0.767 0.215
IC1600 13.76765596995 -23.52492257844 -- 0.447 0.295
IC1601 13.89540605221 -24.15349073171 -- 0.727 0.334
IC1602 13.96621106362 -9.98564719086 -- 0.633 0.519
IC1603 14.248570480249999 -45.41284296385 -- 0.55 0.264
IC1604 14.332160975715194 -16.51207711883535 -- 0.63 0.63
IC1605 14.406645679310001 -48.90277845203 -- 0.923 0.554
IC1607 14.703582857409998 0.58725625426 -- 0.54 0.497
IC1608 14.85159385922 -34.328948818220006 -- 1.29 0.568
IC1609 14.944193453029998 -40.33355929861 -- 0.837 0.686
IC1610 15.42736993221 -15.56772053025 -- 0.727 0.552
IC1611 14.953041666666662 -72.33372222222222 11.960000038146973 1.5 1.5
IC1612 15.001083333333332 -72.37172222222222 12.3100004196167 1.2 0.8
IC1613 16.2016962 2.1194958999999995 10.010000228881836 16.2 14.5
IC1615 16.02930528703 -51.13308003293 -- 0.84 0.454
IC1616 16.234015993809997 -27.42941929019 14.395999908447266 0.817 0.784
IC1617 16.07003260679 -51.03285878995 -- 0.787 0.33
IC1618 16.48329388853 32.41214469208 -- 0.58 0.302
IC1619 16.84340706161 33.06731823071999 -- 0.47 0.367
IC1621 16.59416666666667 -46.72527777777778 -- 1.202 0.457
IC1622 16.902808991349996 -17.538736467340005 -- 0.5 0.42
IC1623 16.947418000000003 -17.506808999999997 -- -- --
IC1624 16.341216666666668 -72.04258611111112 12.420000076293945 0.27 0.259
IC1625 16.927572716709996 -46.90762561132 -- 1.12 0.896
IC1626 16.560624999999998 -73.2975 13.819999694824219 1.0 1.0
IC1627 17.04504581617 -46.09405306656999 -- 1.717 0.412
IC1628 17.19801127097 -28.582280975470002 -- 0.893 0.822
IC1629 17.32583868554 2.56753838393 -- 0.45 0.297
IC1630 17.0698 -46.75404722222222 -- 0.747 0.164
IC1631 17.186963206840005 -46.47590140126001 -- 0.603 0.362
IC1633 17.481454410649995 -45.931139600790004 -- 1.563 1.251
IC1634 17.762242 17.662818 -- 1.148 1.148
IC1635 17.76466382856 17.652045727089995 -- 0.61 0.403
IC1636 17.906102121650004 33.35430588579 -- 0.43 0.335
IC1637 17.754794384550003 -30.438559481449992 -- 0.887 0.727
IC1638 18.09093699166 33.36447319025 -- 0.537 0.419
IC1639 17.943970863189996 -0.6643421690900001 -- 0.44 0.396
IC1640 17.963734689810003 -0.6303610131100001 -- 0.29 0.249
IC1641 17.41558333333333 -71.76744444444444 14.989999771118164 0.75 0.65
IC1643 18.03598323959 -0.41021815031 -- 0.467 0.373
IC1644 17.303936 -73.19413800000001 11.699999809265137 0.8 0.65
IC1645 18.11386510003 15.750084788300002 -- 0.41 0.353
IC1646 18.182596085300002 15.70783489716 -- 0.353 0.24
IC1647 18.31093316901 38.88540000451 -- 0.543 0.228
IC1648 18.42553207322 33.21815672342 -- 0.47 0.31
IC1649 17.96228220308 -55.85725953712 -- 1.083 0.238
IC1650 18.079495833333333 -50.401736111111106 -- 0.88 0.405
IC1652 18.73448448856 31.94847757208 -- 0.933 0.261
IC1653 18.78169184343 33.37724904524999 -- 0.553 0.498
IC1654 18.799361898519997 30.194789121000003 -- 0.6 0.336
IC1655 17.974875 -71.33011111111111 14.0 1.7 1.5
IC1656 18.90687337198 33.06779269517 -- 1.077 0.581
IC1657 18.52924166666667 -32.65089722222222 -- 1.543 0.401
IC1658 18.956599999999995 31.080230555555552 -- 0.72 0.216
IC1659 19.02519822629 30.34907410843 -- 0.667 0.507
IC1660 18.155708333333337 -71.76161111111111 13.510000228881836 1.1 1.1
IC1661 19.030053333333335 33.08934777777778 14.960000038146973 0.453 0.281
IC1662 18.138875 -73.45627777777779 14.029999732971191 1.2 1.2
IC1664 18.434583333333336 -69.84694444444445 -- 0.44 0.15
IC1665 19.437135416666663 34.701661388888894 -- -- --
IC1666 19.972508333333337 32.467383333333345 -- 0.593 0.546
IC1667 19.676479166666674 -17.05016388888889 -- 0.327 0.255
IC1668 19.7208 33.17285555555554 -- 0.27 0.2
IC1669 20.028499999999998 33.18476111111111 -- 0.497 0.209
IC1670 18.625 -16.8 -- -- --
IC1672 20.159135022700003 29.69889590181 -- 0.733 0.513
IC1673 20.193069470039998 33.044892010859996 -- 0.38 0.327
IC1674 19.826984626519998 -50.9636517219 -- 0.483 0.271
IC1675 20.249349053770004 34.24868663377 -- 0.753 0.286
IC1676 20.244060993109997 30.259456513950003 -- 0.47 0.31
IC1678 20.260587787879995 5.56049839823 -- 0.34 0.245
IC1679 20.435463657930004 33.49374721208001 -- 0.453 0.335
IC1680 20.463268238599998 33.28271052473 -- 0.413 0.389
IC1681 20.33880416666667 0.09048333333333333 -- 0.387 0.201
IC1682 20.55499609994 33.26032638926999 -- 0.67 0.335
IC1683 20.66194583333333 34.437002777777785 -- 0.47 0.301
IC1686 20.797897817359996 33.46018228675 12.300000190734863 1.35 0.864
IC1687 20.82979064372 33.27758819472 -- 0.473 0.398
IC1689 20.949471099510003 33.05529880185001 -- 0.623 0.299
IC1690 20.95639947147 33.15624656073 -- 0.487 0.263
IC1692 21.1646981801 33.23575706488 -- 0.42 0.277
IC1693 21.01001128188 -1.65699194471 -- 0.357 0.193
IC1694 21.198847728420002 1.60763872168 -- 0.533 0.373
IC1695 21.28185416666667 8.699355555555556 -- 0.65 0.572
IC1696 21.2181067233 -1.6170453155900002 -- 0.52 0.458
IC1697 21.262229195070002 0.44436710967 -- 0.54 0.335
IC1698 21.342231308679995 14.838756461069998 -- 0.673 0.269
IC1700 21.352745719249995 14.864615311559998 -- 0.72 0.648
IC1701 21.460145751169996 18.18431073501 -- 0.653 0.392
IC1702 21.484587500000004 16.601841666666665 -- 0.717 0.444
IC1703 21.60468866049 -1.6386436391 -- 0.72 0.49
IC1704 21.789714495389997 14.776279318120002 -- 0.503 0.383
IC1705 21.6868942925 -3.5014469527800003 -- 0.65 0.585
IC1706 21.879075 14.819663888888892 -- 0.297 0.291
IC1708 21.23333333333333 -71.18333333333334 -- 1.2 1.2
IC1709 21.98753062426 -35.71762821452 12.59000015258789 0.937 0.674
IC1710 22.694366500320005 21.4404274294 13.020000457763672 0.9 0.666
IC1711 22.730279166666666 17.188483333333334 -- 1.233 0.37
IC1712 22.836346633250002 -6.8679917465199996 10.479999542236328 3.72 2.4
IC1713 23.138892012359996 35.35861450107999 -- 1.5 0.51
IC1715 23.39225 12.585525 -- 0.547 0.295
IC1718 24.611460157440007 33.366474881639995 -- 0.443 0.257
IC1719 24.39956713902 -33.92416014881 -- 0.77 0.631
IC1720 25.08985261664 -28.9127360929 -- 0.687 0.577
IC1721 25.35174541962 8.52544036481 -- 0.72 0.317
IC1722 25.76241666666667 -34.18733055555555 -- 0.63 0.252
IC1723 25.80915741546 8.88941388181 -- 1.367 0.355
IC1724 25.790363588829997 -34.241962003599994 -- 0.837 0.368
IC1725 26.29932528042 21.77664616034 -- 0.357 0.321
IC1726 26.332332420910003 4.618680477170001 -- 0.3 0.246
IC1727 26.874541666666662 27.33335 11.979999542236328 6.31 2.34
IC1728 26.9354743496 -33.60150715604001 -- 0.917 0.605
IC1729 26.98021766592 -26.89208890669 -- 0.88 0.493
IC1730 27.491443303190003 22.012216743739998 -- 0.553 0.288
IC1731 27.551379166666674 27.196225000000002 -- 0.597 0.501
IC1732 27.69951424814 35.93269784863 -- 1.073 0.301
IC1733 27.678754166666668 33.08199722222222 -- 0.777 0.621
IC1734 27.3211036528192 -32.7425221985424 -- 0.827 0.694
IC1735 27.71555423218 33.0923801475 -- 0.563 0.361
IC1736 27.721670000000003 18.30278 -- 1.4 0.3
IC1738 27.7829059865497 -9.7920464577705 -- 0.66 0.462
IC1739 27.6234043412 -34.055466783220005 -- 0.513 0.308
IC1740 27.21483333333333 -30.08597222222222 -- -- --
IC1741 27.986434964340003 -16.7880386191 -- 0.617 0.37
IC1742 28.309296319750004 22.72144246455 -- 0.453 0.345
IC1743 28.24856149387 12.70852594627 -- 0.967 0.425
IC1744 28.411917521 19.840474721270002 -- 0.797 0.59
IC1746 28.601269302179997 4.80395607931 -- 0.523 0.293
IC1747 29.39870800127 63.32179092466 15.399999618530273 0.283 0.278
IC1748 29.03700310775 17.64132430589 -- 0.373 0.306
IC1749 29.046248698150002 6.74462207005 -- 0.433 0.373
IC1750 29.07730625362 4.0762364816 -- 0.773 0.201
IC1751 29.07943814735 5.65215021065 -- 0.447 0.277
IC1752 29.314066845730004 28.613558673120004 -- 0.267 0.181
IC1753 29.33046779292 28.589261321530003 -- 0.32 0.262
IC1754 29.21666666666667 4.028333333333333 -- -- --
IC1755 29.29079342426 14.549899869360003 -- 0.977 0.254
IC1756 29.271870833333328 -0.46813888888888905 -- 1.023 0.184
IC1759 29.48071163173 -32.98708268728 -- 0.663 0.557
IC1760 29.35283333333333 -31.988333333333333 -- 0.59 0.39
IC1761 29.71788818857 0.56831699845 -- 0.467 0.261
IC1762 29.452724273319994 -33.239863665209995 -- 0.81 0.356
IC1763 29.798979166666662 -27.81072222222222 -- 0.46 0.396
IC1764 30.097379849460005 24.58052252044 -- 0.687 0.522
IC1765 30.277539730429993 31.882430691829995 -- 1.15 0.782
IC1766 30.41673650853 31.826502944289995 -- 0.997 0.578
IC1767 29.997362095609997 -11.07895609745 -- 0.913 0.365
IC1768 30.207832803870005 -25.02670567141 -- 0.683 0.56
IC1769 30.22897127499 -31.91981887851 -- 0.607 0.206
IC1770 30.559919882510002 9.980918145959999 -- 0.673 0.471
IC1771 30.566062040929992 9.968587325710002 -- 0.43 0.404
IC1772 30.678749999999997 7.745833333333334 -- 0.68 0.68
IC1773 31.008841881739997 30.83297427467 -- 0.803 0.305
IC1774 30.99582999999999 15.318059999999996 -- 1.51 0.85
IC1775 31.323158333333332 13.50567777777778 -- 0.387 0.309
IC1776 31.31350833333335 6.106922222222222 -- 0.463 0.352
IC1777 31.536314225060007 15.20948272858 -- 0.593 0.51
IC1778 31.58085021685 9.227420688459999 -- 0.7 0.308
IC1779 31.60818385195001 3.70596385416 -- 0.373 0.284
IC1780 31.713095833333327 14.722041666666664 -- 0.493 0.237
IC1781 31.71996785583999 -0.51810433067 -- 0.353 0.297
IC1782 31.833625142809996 -25.44193346624 -- 0.737 0.56
IC1783 32.52555833333333 -32.939897222222214 -- 1.11 0.488
IC1784 34.05323237182 32.64946012904 -- 1.077 0.517
IC1785 34.08752833698 32.66650007253 -- 0.557 0.334
IC1786 34.02352693159 5.1454324749 -- 0.393 0.236
IC1788 33.95822916666667 -31.200975 12.369999885559082 1.407 0.563
IC1789 34.46322083333334 32.39594999999999 -- 1.2 0.336
IC1790 34.407450000000004 12.508888888888889 -- 0.547 0.186
IC1791 34.42223735244 12.470615162650002 -- 0.673 0.646
IC1792 34.75448059848 34.4623379884 -- 0.863 0.708
IC1793 35.38510691367 32.54457508170999 -- 0.88 0.405
IC1794 35.375725212629995 15.76158610956 -- 0.47 0.367
IC1795 36.43125 62.103611111111114 -- 3.1 3.1
IC1796 35.697203633449995 -41.37105214159 -- 0.797 0.605
IC1797 36.36626401425 20.39535792179 -- 0.543 0.283
IC1799 37.19118975087 45.970682496669994 -- 0.917 0.367
IC1801 37.0531375 19.583322222222222 13.979999542236328 1.2 0.58
IC1802 37.30829166666667 23.082774999999998 -- 0.78 0.671
IC1803 37.45818 23.108627 -- 0.617 0.555
IC1805 38.21 61.47099999999999 -- 13.3 13.3
IC1806 37.395575825890006 22.94321453579 -- 0.527 0.411
IC1807 37.62915668597 22.94971096192 -- 0.44 0.405
IC1808 37.630375 -4.215425 -- 0.58 0.441
IC1809 37.91815833333333 22.91722777777778 -- 0.647 0.362
IC1810 37.36185358174 -43.07639725400999 -- 0.66 0.62
IC1811 37.65909514953999 -34.26420168690999 -- 0.583 0.572
IC1812 37.38248366064 -42.81138390557 -- 0.967 0.812
IC1813 37.70612054804 -34.22085736859 -- 0.79 0.506
IC1814 37.77419825718 -36.03469013484 -- 1.563 0.5
IC1815 38.5832839257 32.42942976458 -- 0.877 0.807
IC1816 37.962433242130004 -36.67215466354 14.260000228881836 0.817 0.768
IC1817 38.45666666666666 11.20361111111111 -- 0.5 0.26
IC1819 38.92430732687 4.05182541255 -- 0.533 0.373
IC1820 38.96929561181 6.040502876649999 -- 0.527 0.284
IC1821 39.10597978827 13.780360068460002 -- 0.33 0.29
IC1823 39.654073398870004 32.06964378988 -- 0.977 0.43
IC1825 39.731742499499994 9.09744185169 -- 0.723 0.463
IC1826 39.76470273932 -27.443040979620005 -- 0.783 0.658
IC1827 39.94360125867 1.5583407275500003 -- 0.973 0.253
IC1828 40.12075833333332 19.297077777777783 -- 0.557 0.468
IC1829 40.13661948651 14.297982960200002 -- 0.537 0.462
IC1831 41.0 63.0 -- -- --
IC1832 40.490299548299994 19.030156684110004 -- 0.457 0.393
IC1833 40.41118168043 -28.17132815509 -- 0.68 0.408
IC1834 40.700440310960005 3.08412861681 -- 0.56 0.459
IC1835 40.95451564294 14.8896064272 -- 0.623 0.449
IC1836 40.84775679687 3.1053815285599997 -- 0.31 0.229
IC1837 40.88048906776001 0.30681625732 -- 0.957 0.402
IC1838 41.179103604939996 19.45514435077 -- 0.53 0.265
IC1839 41.17871861115 15.240137960920002 -- 0.637 0.318
IC1840 40.92499166666666 -15.705458333333333 -- 0.48 0.461
IC1841 41.40102064455 18.92889991398 -- 0.393 0.267
IC1842 41.34755846151 11.45817219589 -- 0.593 0.214
IC1843 41.35266323096 2.88038399096 -- 0.647 0.362
IC1844 41.45557736927001 3.2308979223499996 -- 0.643 0.257
IC1845 41.405203561019995 -27.961032517709995 -- 0.787 0.409
IC1846 41.93150167338 13.25539139421 -- 0.613 0.503
IC1847 41.97358333333334 14.505241666666668 -- 0.327 0.281
IC1848 42.85499999999999 60.419 6.5 24.0 24.0
IC1849 41.93599075728 9.35682605688 -- 0.73 0.496
IC1851 42.925000000000004 58.31666666666667 -- -- --
IC1852 42.2515637111807 13.2238159957967 -- 0.577 0.519
IC1853 42.01777742862 -13.9932017401 -- 0.637 0.267
IC1854 42.33621493349 19.30401125861 14.8100004196167 0.433 0.338
IC1856 42.21162916666667 -0.7674972222222223 -- 0.847 0.322
IC1857 42.41221747643001 14.61976616229 -- 0.517 0.32
IC1858 42.28512868635 -31.28965650326 -- 0.67 0.402
IC1859 42.2663659312 -31.172514582150008 -- 0.823 0.428
IC1860 42.391074058230004 -31.189351252280012 -- 1.05 0.777
IC1861 43.27912665916 25.49049441558 -- 0.873 0.681
IC1862 42.99465784435 -33.339886627 -- 1.187 0.285
IC1863 43.71139550071 8.78435955295 -- 0.44 0.405
IC1864 43.41374413172 -34.19761620021 -- 0.777 0.528
IC1865 43.83409011698 8.82821586381 -- 0.7 0.49
IC1866 43.72075710658 -15.652525261840001 -- 0.65 0.429
IC1867 43.967597455150006 9.31174589368 -- 0.857 0.685
IC1869 44.54861570039 5.83665233423 -- 0.597 0.239
IC1870 44.473074999999994 -2.3471333333333333 16.260000228881836 1.163 0.349
IC1871 45.75 60.4 -- -- --
IC1873 45.97023710131 9.61328316691 -- 0.987 0.493
IC1874 46.59145792307 36.0146066656 -- 0.803 0.578
IC1875 45.98603375495 -39.44046267478 -- 0.697 0.669
IC1876 46.13455262156 -27.460423190000004 -- 0.51 0.449
IC1877 45.78991666666666 -50.511916666666664 -- 1.05 0.19
IC1878 45.9175273871 -52.10802913917001 -- 0.373 0.209
IC1879 45.96857291468001 -52.11773091132 -- 0.763 0.168
IC1880 46.61867083333333 -9.731072222222224 -- 1.0 0.6
IC1881 47.32212083333333 38.649375 -- 0.517 0.413
IC1882 46.95529544976 3.14782370487 -- 0.903 0.379
IC1884 47.42810993726 40.97423485591 -- 0.853 0.205
IC1885 46.6679875 -32.86326111111111 -- 0.597 0.251
IC1886 47.01344318975 -4.399839427900001 -- 0.653 0.483
IC1887 47.5537825303 40.76558535435 -- 0.867 0.433
IC1888 47.73395205565001 41.13708784921 -- 0.713 0.571
IC1890 47.493481257999996 19.20808435489 -- 0.787 0.629
IC1892 47.11454166666666 -23.053194444444443 -- 1.78 0.91
IC1894 47.60612510911999 19.60661825118 -- 0.603 0.326
IC1895 47.400968539990004 -25.253577008399997 -- 0.583 0.467
IC1896 46.96885 -54.21448 -- 0.79 0.31
IC1897 47.69142629511 -10.796301906210001 -- 0.457 0.411
IC1898 47.57945833333333 -22.406019444444443 -- 1.703 0.273
IC1899 48.05469166666667 -25.304875 -- 0.717 0.244
IC1900 48.98006735024 37.15406382005 13.859999656677246 0.637 0.497
IC1901 49.01083246121 37.11244567975 16.760000228881836 0.773 0.232
IC1902 49.05164648016 37.17746530128001 -- 0.343 0.302
IC1903 48.295833333333334 -50.57055555555556 -- 0.93 0.28
IC1904 48.75314640972 -30.707944633180002 -- 0.747 0.403
IC1906 49.02362650743001 -34.36055279849 -- 0.73 0.35
IC1907 49.89265857203 41.580508139799996 -- 0.643 0.605
IC1908 48.7712522307 -54.81889979950001 -- 0.617 0.333
IC1909 49.33343250720001 -33.6900447897 -- 0.797 0.462
IC1912 49.18047083333333 -50.65718888888889 -- 0.573 0.161
IC1913 49.89407500000001 -32.465113888888894 -- 0.873 0.227
IC1914 49.85504464731001 -49.59972104598 -- 0.407 0.309
IC1915 49.96639416321 -50.69112652891 -- 0.29 0.197
IC1916 50.06873875741 -49.04194512631 -- 0.597 0.37
IC1917 50.5513997059 -53.185254759870006 -- 0.343 0.288
IC1918 51.5745902934 4.5411476228300005 -- 0.463 0.269
IC1919 51.50922190699 -32.89453438438 -- 0.787 0.566
IC1920 50.99960864665 -52.7241064925 -- 0.177 0.148
IC1922 51.17941088848001 -50.74048369296 -- 0.2 0.148
IC1923 51.2012875 -50.60642222222222 -- 0.2 0.104
IC1924 51.282083333333325 -51.70166666666667 -- 0.62 0.27
IC1926 51.329377548610005 -51.70105208406001 -- 0.3 0.144
IC1928 51.8715795707 -21.560089666829995 -- 1.08 0.346
IC1929 51.35776425335 -51.26721176642 -- 0.54 0.367
IC1931 52.24052801268 1.7506453453600002 -- 0.387 0.317
IC1932 51.47512000582 -51.343130109179995 -- 0.597 0.274
IC1933 51.41617916666667 -52.78548055555556 -- 0.94 0.526
IC1934 52.80842035460999 42.79233685664 -- 0.78 0.406
IC1935 51.55540833333334 -50.010452777777786 -- 0.383 0.322
IC1936 51.61688674665999 -51.32324396716 -- 0.413 0.19
IC1937 51.69847508771 -48.70268767443 -- 0.33 0.297
IC1938 51.7936125 -53.00985 -- 0.22 0.167
IC1940 51.92633000715999 -52.1394707533 -- 0.55 0.484
IC1942 51.974000000000004 -52.67652777777778 -- -- --
IC1943 54.68704868211 -44.10056900775 -- 1.573 1.196
IC1944 52.41663244021 -47.99624284303 -- 0.3 0.216
IC1945 52.3190394233 -52.62722320936 -- 0.48 0.182
IC1946 52.34250200479 -52.61939312004 -- 0.627 0.326
IC1947 52.63668775011999 -50.33856092923 -- 0.403 0.323
IC1948 52.708524999999995 -47.964825000000005 -- 0.257 0.2
IC1949 52.7201625 -47.97926388888889 -- 0.687 0.522
IC1950 52.76885851021 -50.43327611357 -- 0.643 0.232
IC1951 52.73443762579001 -53.12630361936 -- 0.387 0.108
IC1952 53.36116666666666 -23.712788888888884 -- 1.747 0.454
IC1953 53.42452083333333 -21.47861944444444 -- 1.217 0.925
IC1954 52.88080416666667 -51.90487222222222 -- 1.733 1.075
IC1955 52.853004166666665 -57.24181111111111 -- 0.267 0.165
IC1956 53.88818333333334 5.067038888888888 -- 0.77 0.323
IC1957 53.05619166666667 -52.456649999999996 -- 0.687 0.137
IC1958 53.19320918211001 -51.44170179953 -- 0.377 0.218
IC1959 53.3024 -50.414202777777774 12.960000038146973 1.14 0.342
IC1960 53.13740958059001 -57.20665252256 -- 0.773 0.232
IC1961 53.38900296286 -48.95070378893001 -- 0.337 0.229
IC1962 53.90621 -21.294059999999998 -- 2.4 0.5
IC1963 53.87945507314 -34.44704690545999 -- 1.703 0.409
IC1964 53.37537034669 -53.17313746495 -- 0.307 0.159
IC1965 53.296 -56.55408333333333 -- 0.95 0.65
IC1966 53.51408146118 -51.322270965689995 -- 0.193 0.139
IC1967 54.44884310543 3.27102489826 -- 0.647 0.349
IC1968 53.65757837192 -50.65125584076 -- 0.35 0.217
IC1969 54.05787372467 -45.17956058483 14.880000114440918 0.673 0.189
IC1970 54.13135000000001 -43.95684444444445 12.4399995803833 1.73 0.484
IC1971 53.990833333333335 -52.650555555555556 -- 0.831 0.446
IC1972 54.08883333333334 -51.968138888888895 -- 0.71 0.2
IC1973 54.08752213113 -51.99422422042 -- 0.243 0.127
IC1974 54.176113675139995 -49.55031881917 -- 0.417 0.225
IC1975 54.76495090135 -15.50015516859 -- 0.253 0.218
IC1976 54.2865 -47.437916666666666 -- 0.81 0.58
IC1977 55.18796112522 17.7411768885 -- 0.677 0.555
IC1978 54.27323590167 -50.15085770221 -- 0.357 0.164
IC1979 54.24579 -57.97386 -- 1.23 0.43
IC1981 55.12244055583001 -26.86222195267 13.130000114440918 1.137 0.455
IC1982 54.42678012373 -57.77618944804001 -- 0.28 0.252
IC1983 55.23688893001 -22.56450988578 -- 1.883 0.866
IC1984 54.95926312003 -47.07582946721 -- 0.433 0.156
IC1986 55.14647 -45.35579 -- 1.32 0.23
IC1987 55.04708333333333 -55.05472222222222 -- 0.66 0.66
IC1988 55.54784651385 -29.89338519007 -- 6.03 2.63
IC1989 55.47778376044 -50.95774692066001 -- 0.647 0.427
IC1990 56.89999999999999 24.633333333333333 -- -- --
IC1991 56.19498449621 -51.52342000629 -- 0.333 0.147
IC1993 56.77015379321 -33.70996611048 -- 1.487 1.338
IC1994 56.48041666666667 -51.64361111111111 -- 0.72 0.22
IC1995 57.575 25.583333333333332 -- 2.0 2.0
